Date,Price,Solar,Wind,Load,Solar10,Solar90,Wind10,Wind90,Load10,Load90,Temp,Hum
2/1/2022 13:00,46.96,528.68025,3476.665,8801.0325,69.51725,1655.18875,2638.9425,3620.33,8367.455,9234.61,12.3,78
2/1/2022 14:00,41.95,434.147,3530.4175,8523.9,49.6005,1260.832,2676.6375,3650.255,8090.325,8957.48,12.2,80
2/1/2022 15:00,48.31,190.764,3510.31,8546.185,5.19925,649.352,2650.0575,3638.18,8112.6075,8979.765,12.2,82
2/1/2022 16:00,51.91,27.713,3505.78,8764.7375,0.47525,94.2225,2625.4625,3637.73,8331.16,9198.3175,11.8,85
2/1/2022 17:00,56.04,0,3599.1125,9604.3175,0,0,2729.95,3709.38,9170.7375,10037.8925,11.3,88
2/1/2022 18:00,69.32,0,3745.1325,9783.19,0,0,2903.9625,3829.98,9349.615,10216.7675,10.5,92
2/1/2022 19:00,69.5,0,3894.2375,10025.725,0,0,3125.755,3945.63,9592.15,10459.3025,10.8,87
2/1/2022 20:00,62.22,0,4015.48,9444.5125,0,0,3273.04,4045.98,9010.9325,9878.0875,10.2,89
2/1/2022 21:00,46.16,0,4033.555,9101.4975,0,0,3299.165,4065.755,8667.9175,9535.0725,10.2,88
2/1/2022 22:00,46.29,0,4019.105,9161.28,0,0,3240.0475,4050.48,8727.705,9594.86,10.1,86
2/1/2022 23:00,32.93,0,4005.5475,8730.81,0,0,3214.6375,4040.48,8297.23,9164.385,9.5,87
3/1/2022 0:00,-0.7,0,3961.7325,8315.465,0,0,3168.4075,4002.755,7881.89,8749.0425,9.2,86
3/1/2022 1:00,-1.34,0,3891.33,8123.095,0,0,3145.8025,3950.73,7869.01,8377.18,8.8,90
3/1/2022 2:00,-0.99,0,3842.705,7656.7075,0,0,3086.29,3907.305,7402.625,7910.7925,8.7,90
3/1/2022 3:00,-1.83,0,3805.3775,7516.75,0,0,3039.355,3881.98,7262.6675,7770.8375,8.6,89
3/1/2022 4:00,-1.72,0,3752.9775,7818.6025,0,0,2934.2675,3827.68,7564.52,8072.69,8.1,90
3/1/2022 5:00,0,0,3737.655,8328.5125,0,0,2898.3275,3820.33,8074.4325,8582.6,8.2,88
3/1/2022 6:00,35.22,0,3680.335,9257.8675,0,0,2816.405,3773.23,9003.785,9511.9525,8.2,88
3/1/2022 7:00,88.5,0,3660.48,9653.685,0,0,2854.6025,3759.43,9399.5975,9907.7675,8.2,88
3/1/2022 8:00,96,1.226,3679.985,10326.6875,0.039,3.75225,2889.8925,3779.53,10072.6025,10580.77,8.3,88
3/1/2022 9:00,70.5,51.83375,3642.955,10308.5825,1.32575,274.1455,2851.9875,3743.655,10054.505,10562.6675,8.5,88
3/1/2022 10:00,90.57,161.251,3596.205,10362.445,6.45025,763.31075,2741.4375,3709.48,9776.35,10948.5425,9.1,86
3/1/2022 11:00,101.33,237.9185,3564.3,10604.2825,10.50475,689.6,2681.8025,3677.43,10025.415,11183.15,9.7,84
3/1/2022 12:00,97.3,182.327,3557.415,10484.4775,7.41175,486.00125,2666.3925,3669.955,9908.0025,11060.955,9.7,85
3/1/2022 13:00,96.2,157.19,3498.0125,10648.605,6.804,388.10625,2646.5475,3623.805,10072.1275,11225.08,8.7,88
3/1/2022 14:00,100.73,113.06,3454.7375,10600.2925,6.03125,264.524,2585.7325,3595.53,10023.815,11176.77,8.9,91
3/1/2022 15:00,117.23,64.86925,3398.3075,10664.4425,4.3875,133.4285,2498.5725,3557.745,10087.9625,11240.915,8.9,92
3/1/2022 16:00,128.57,12.06725,3312.2675,10811.645,1.35375,20.50675,2388.8975,3496.85,10235.1675,11388.1225,9.1,91
3/1/2022 17:00,148.49,0,3163.73,11411.7575,0,0,2213.9675,3356.835,10835.28,11988.2325,9.1,89
3/1/2022 18:00,162.12,0,2971.5725,11683.7325,0,0,2080.66,3163.225,11107.2575,12260.2075,8.8,88
3/1/2022 19:00,123.91,0,2835.5075,10976.285,0,0,2011.7175,3101.6025,10399.81,11552.76,8.6,91
3/1/2022 20:00,120.7,0,2718.095,10403.3,0,0,1921.3025,2977.13,9826.825,10979.7775,8.7,94
3/1/2022 21:00,111.01,0,2525.8125,9828.91,0,0,1773.38,2783.7875,9252.4325,10405.3875,8.8,94
3/1/2022 22:00,119.97,0,2299.47,9562.0525,0,0,1556.39,2579.4525,8985.5775,10138.5275,8.7,93
3/1/2022 23:00,103.93,0,2039.3475,9437.08,0,0,1327.205,2320.7175,8860.605,10013.5575,8.5,93
4/1/2022 0:00,129.18,0,1816.13,8980.1775,0,0,1129.92,2104.5975,8403.705,9556.655,8.3,92
4/1/2022 1:00,115.55,0,2067.4225,8668.6975,0,0,1361.86,2330.225,8002.555,9334.8375,7.4,90
4/1/2022 2:00,116.86,0,1965.4425,8374.7175,0,0,1257.9025,2237.5275,7708.575,9040.8575,7.3,91
4/1/2022 3:00,107.07,0,1813.175,8247.71,0,0,1074.65,2102.7775,7581.5675,8913.85,7.1,90
4/1/2022 4:00,106.21,0,1582.85,8460.695,0,0,831.135,1879.6025,7794.5525,9126.8325,7.1,89
4/1/2022 5:00,115.57,0,1479.48,8761.3175,0,0,757.7,1775.4125,8095.1775,9427.46,7,86
4/1/2022 6:00,156.91,0,1325.035,9476.1575,0,0,669.6425,1630.7175,8810.015,10142.2975,6.7,84
4/1/2022 7:00,182.64,0,1094.9275,10274.6275,0,0,554.7725,1433.1075,9608.4875,10940.77,6.3,88
4/1/2022 8:00,178.91,0.56025,995.76,10429.705,0.03125,2.12725,529.2,1320.885,9763.565,11095.845,6.3,86
4/1/2022 9:00,190,33.75425,1004.1,10938.1175,1.24825,89.52925,548.3525,1337.76,10271.975,11604.2575,6.2,89
4/1/2022 10:00,189.88,109.30425,975.5625,11226.93,3.50175,255.784,527.395,1274.365,10656.8325,11797.025,6.6,91
4/1/2022 11:00,182.42,164.99175,977.9475,11406.615,7.1285,397.61225,508.04,1277.305,10836.85,11976.38,7.3,92
4/1/2022 12:00,182.46,245.4165,1055.7325,11165.8775,50.24825,569.893,553.25,1400.135,10596.22,11735.5325,7.8,91
4/1/2022 13:00,179.59,225.04225,974.905,11210.9775,26.581,538.407,520.6425,1288.015,10641.32,11780.6325,7.1,95
4/1/2022 14:00,179,166.96125,1348.6375,11150.2125,3.159,495.2855,809.535,1676.705,10580.5575,11719.8675,7.2,94
4/1/2022 15:00,180.93,81.34975,1567.5075,11267.17,2.64275,251.66475,983.645,1904.37,10697.5125,11836.8225,7,96
4/1/2022 16:00,166.69,13.53225,1520.5975,11250.31,0.18725,38.7415,955.44,1846.84,10680.655,11819.965,7.1,94
4/1/2022 17:00,189.88,0,1432.44,11866.62,0,0,864.695,1754.8575,11296.965,12436.275,7,96
4/1/2022 18:00,184.94,0,1615.5025,11681.8475,0,0,976.95,1947.635,11112.1875,12251.5,6.7,95
4/1/2022 19:00,178.99,0,1791.0025,11384.365,0,0,1168.625,2103.5675,10814.71,11954.0225,6.2,96
4/1/2022 20:00,156.12,0,2081.34,10763.9175,0,0,1425.835,2367.44,10194.26,11333.5725,5.7,95
4/1/2022 21:00,144.9,0,2337.02,10108.465,0,0,1629.785,2606.01,9538.815,10678.1225,5,92
4/1/2022 22:00,137.92,0,2533.3475,10495.0275,0,0,1735.37,2793.455,9925.37,11064.6825,4.6,91
4/1/2022 23:00,98.1,0,2701.2025,10043.14,0,0,1876.4225,2964.92,9473.485,10612.795,4.1,90
5/1/2022 0:00,114.37,0,2797.1625,9615.5675,0,0,1928.0175,3023.99,9045.9125,10185.2225,3.7,84
5/1/2022 1:00,106.72,0,2875.365,8800.0125,0,0,2053.4325,3080.8475,8133.4925,9466.535,2.2,88
5/1/2022 2:00,84.5,0,2872.2575,8805.1175,0,0,2047.845,3075.18,8138.6,9471.6375,1.7,88
5/1/2022 3:00,75.38,0,2974.945,8565.635,0,0,2136.645,3166.405,7899.115,9232.1525,1.1,88
5/1/2022 4:00,79.11,0,3082.4325,8870.16,0,0,2179.6525,3249.33,8203.6375,9536.6775,1,87
5/1/2022 5:00,94.79,0,3189.7325,9012.525,0,0,2264.6525,3351.28,8346.0025,9679.0425,0.5,90
5/1/2022 6:00,90.21,0,3264.39,9720.12,0,0,2337.33,3420.705,9053.6025,10386.6425,0.2,90
5/1/2022 7:00,139,0,3301.6325,10331.6,0,0,2424.1775,3452.905,9665.0825,10998.1175,0.2,90
5/1/2022 8:00,181.61,2.63425,3345.4825,10948.91,0.031,9.73175,2474.695,3496.355,10282.385,11615.4275,0.5,89
5/1/2022 9:00,168.02,151.03275,3340.21,11412.0775,1.772,547.32925,2482.1625,3488.655,10745.5575,12078.595,0.9,89
5/1/2022 10:00,157.55,345.26025,3399.0925,11385.41,3.68975,1614.52125,2498.115,3541.98,10817.3625,11953.4575,2.1,85
5/1/2022 11:00,161.72,423.0985,3397.0425,11513.5025,4.45125,2142.62625,2495.9075,3530.48,10946.9925,12080.015,2.9,84
5/1/2022 12:00,140,577.56975,3392.2675,11341.415,18.9575,2282.72275,2499.54,3518.455,10775.4175,11907.41,3.6,82
5/1/2022 13:00,144.03,458.7765,3378.34,11343.9175,18.2545,1727.49,2542.48,3527.03,10777.9225,11909.9125,3.3,88
5/1/2022 14:00,170.59,500.73575,3286.945,11168.7675,25.21725,1600.74375,2416.4275,3469.48,10602.775,11734.7625,4.2,85
5/1/2022 15:00,206.51,286.316,3102.705,11138.4075,6.503,928.347,2249.865,3318.8625,10572.41,11704.4025,4.7,83
5/1/2022 16:00,217.07,44.50825,3030.7025,11135.06,0.4665,159.68925,2133.08,3236.555,10569.0625,11701.055,5.1,77
5/1/2022 17:00,240.55,0,3063.0975,11829.9775,0,0,2138.815,3254.88,11263.9825,12395.975,4.6,78
5/1/2022 18:00,240,0,2998.2925,11561.6825,0,0,2092.5525,3199.1375,10995.6875,12127.68,4.1,80
5/1/2022 19:00,220,0,2854.9625,11498.895,0,0,2025.3825,3086.6425,10932.9,12064.8925,4.7,77
5/1/2022 20:00,200.1,0,2714.5925,10957.42,0,0,1911.69,2957.65,10391.425,11523.415,4.8,77
5/1/2022 21:00,151.97,0,2606.31,10508.1125,0,0,1825.4,2870.97,9942.1175,11074.11,4.7,78
5/1/2022 22:00,182.35,0,2527.0175,10315.69,0,0,1721.5675,2791.0975,9749.695,10881.6875,4.6,81
5/1/2022 23:00,171.8,0,2435.28,10329.7225,0,0,1647.595,2712.7225,9763.7275,10895.72,3.8,84
6/1/2022 0:00,191.54,0,2298.9475,9790.68,0,0,1555.7225,2582.5675,9224.6825,10356.68,3.8,89
6/1/2022 1:00,190,0,1780.3425,9316.845,0,0,1181.4725,2073.675,8642.6075,9991.0875,2.4,93
6/1/2022 2:00,191.34,0,1450.205,9221.63,0,0,925.7325,1730.05,8547.3875,9895.865,2.5,95
6/1/2022 3:00,176.57,0,1097.9725,9046.725,0,0,656.8625,1373.525,8372.4875,9720.965,2.9,93
6/1/2022 4:00,187.3,0,867.035,9467.9775,0,0,465.515,1130.32,8793.7375,10142.215,2,94
6/1/2022 5:00,193.9,0,748.5625,9623.1125,0,0,376.465,1008.385,8948.875,10297.3525,1.6,96
6/1/2022 6:00,220.09,0,625.1175,10166.4475,0,0,287.4825,873.2975,9492.2075,10840.6875,1.3,96
6/1/2022 7:00,228.25,0,410.1275,10565.4225,0,0,165.96,640.6975,9891.1775,11239.66,1.1,96
6/1/2022 8:00,252.43,3.32675,306.52,11074.3425,0.1915,11.446,117.3325,512.825,10400.1025,11748.58,0.8,96
6/1/2022 9:00,300,191.90725,255.8925,11719.3325,15.8365,592.74875,99.0225,444,11045.0925,12393.5725,0.5,96
6/1/2022 10:00,273.64,501.6045,291.305,11880.985,63.78025,1641.70825,100.825,484.3925,11311.6625,12450.31,1.3,96
6/1/2022 11:00,231.9,879.9755,455.5275,11719.105,190.87,2795.94725,174.56,705.3825,11095.1225,12343.0975,2.4,95
6/1/2022 12:00,226,1224.6255,697.76,11564.6275,422.23925,3029.46525,323.74,936.92,10922.59,12206.67,3.6,90
6/1/2022 13:00,209.2,1133.82975,878.7375,11405.5,455.572,2786.15425,504.3625,1092.4675,10763.4575,12047.54,3.7,88
6/1/2022 14:00,216.06,879.52625,1202.14,11072.635,348.911,2172.03825,742.615,1452.0875,10430.595,11714.675,4,86
6/1/2022 15:00,230.77,450.61275,1674.32,11085.9975,119.48625,1173.3475,1096.2775,1947.7025,10443.955,11728.04,4.3,83
6/1/2022 16:00,245.95,77.39725,1949.7325,11345.315,15.708,219.1815,1263.43,2222.84,10703.2725,11987.3575,3.8,84
6/1/2022 17:00,274.11,0,2197.6575,11841.2875,0,0,1458.215,2484.275,11199.2475,12483.3275,2.5,88
6/1/2022 18:00,273.44,0,2687.315,12026.015,0,0,1844.89,2937.215,11383.975,12668.0575,2.2,89
6/1/2022 19:00,230,0,3025.82,11689.23,0,0,2131.3225,3217.6075,11047.19,12331.2725,2,88
6/1/2022 20:00,215.43,0,3221.3525,11195.1225,0,0,2304.1275,3365.105,10553.0825,11837.165,2.2,87
6/1/2022 21:00,192.62,0,3371.78,10708.2525,0,0,2501.875,3529.23,10066.215,11350.295,2.2,87
6/1/2022 22:00,163.05,0,3469.68,10715.65,0,0,2588.92,3612.48,10073.6075,11357.6875,2.5,84
6/1/2022 23:00,87.94,0,3532.7125,10545.175,0,0,2651.1475,3662.755,9903.1325,11187.2125,2.9,79
7/1/2022 0:00,83.81,0,3592.4925,10094.805,0,0,2714.72,3709.455,9452.76,10736.8425,3.1,76
7/1/2022 1:00,87.77,0,3689.7125,9213.0375,0,0,2881.365,3783.805,8438.6,9987.4775,2.8,71
7/1/2022 2:00,72.38,0,3774.3,9044.07,0,0,2986.03,3869.955,8269.6325,9818.51,3,74
7/1/2022 3:00,76.79,0,3650.7775,8893.55,0,0,2902.61,3846.0025,8119.1125,9667.99,2.9,80
7/1/2022 4:00,77.7,0,3463.44,8891.245,0,0,2692.5325,3718.7325,8116.8075,9665.685,2.7,87
7/1/2022 5:00,95.23,0,3459.2025,9100.59,0,0,2596.63,3681.4275,8326.15,9875.025,3.3,86
7/1/2022 6:00,141.8,0,3374.8525,9809.93,0,0,2448.2175,3583.905,9035.49,10584.365,3.6,87
7/1/2022 7:00,164.21,0,3201.92,10239.73,0,0,2335.8925,3462.585,9465.29,11014.1675,3.7,87
7/1/2022 8:00,214.76,1.20925,3237.2125,10927.3925,0.2345,3.596,2357.54,3471.1025,10152.9575,11701.83,3.8,90
7/1/2022 9:00,243.88,70.59725,3176.165,11276.5125,4.72875,300.28675,2302.3825,3396.82,10502.0725,12050.9475,4.1,91
7/1/2022 10:00,203.35,211.41375,3078.2675,11494.0375,19.08675,904.16375,2155.395,3307.2525,10865.18,12122.895,4.2,91
7/1/2022 11:00,215.69,355.07975,2981.3325,11651.2975,23.34325,1965.214,2077.44,3229.0175,11062.89,12239.715,4.7,90
7/1/2022 12:00,181.1,438.47525,2848.3725,11596.2325,88.916,2013.54375,1967.4325,3131.7475,11021.3325,12171.125,5.2,88
7/1/2022 13:00,220.94,312.2135,2805.1575,11645.385,41.82925,1409.652,1995.375,3092.7925,11070.49,12220.2825,5,91
7/1/2022 14:00,218.13,293.44025,2777.005,11342.51,26.2795,932.77575,2005.0675,3066.09,10767.615,11917.405,4.4,95
7/1/2022 15:00,216.39,144.289,2567.28,11073.4325,7.42925,521.049,1818.7225,2857.6125,10498.5375,11648.3275,4.3,91
7/1/2022 16:00,232.33,35.01025,2282.1625,10990.365,4.05875,94.6605,1483.5,2586.79,10415.47,11565.26,3.8,87
7/1/2022 17:00,244.33,0,2305.0925,11285.325,0,0,1524.085,2592.7525,10710.43,11860.2225,2.6,93
7/1/2022 18:00,265.24,0,2019.345,11362.7925,0,0,1279.935,2332.905,10787.8975,11937.6875,2.4,90
7/1/2022 19:00,257.69,0,1722.005,11221.3825,0,0,1060.7725,2108.93,10646.49,11796.2825,2.9,85
7/1/2022 20:00,250.32,0,1656.625,10775.175,0,0,964.9,2054.985,10200.28,11350.07,2.9,89
7/1/2022 21:00,213.81,0,1721.6425,10269.8275,0,0,1030.0325,2096.8,9694.9325,10844.72,2.9,90
7/1/2022 22:00,235.59,0,1743.6825,9855.9425,0,0,1064.3325,2079.0025,9281.0475,10430.835,2,95
7/1/2022 23:00,230,0,1733.8475,9688.46,0,0,1023.9775,2047.2425,9113.5625,10263.355,1.4,98
8/1/2022 0:00,198.65,0,1788.21,9462.65,0,0,1083.4525,2099.5175,8887.7575,10037.5475,1.2,98
8/1/2022 1:00,169.75,0,1980.71,9311.95,0,0,1251.91,2288.8475,9221.05,9402.8475,1.4,96
8/1/2022 2:00,166,0,1930.5,8669.1825,0,0,1180.095,2256.9725,8578.285,8760.08,1.1,94
8/1/2022 3:00,162.13,0,1606.5075,8329.355,0,0,991.9575,1942.3025,8238.4575,8420.2525,0.7,95
8/1/2022 4:00,160,0,1334.5675,8312.3125,0,0,813.7875,1627.375,8221.4175,8403.2125,0.5,95
8/1/2022 5:00,154.3,0,1259.605,8234.18,0,0,738.6975,1536.9025,8143.28,8325.0775,0.4,95
8/1/2022 6:00,166,0,1187.295,8594.3825,0,0,699.3875,1446.52,8503.485,8685.2825,0.4,96
8/1/2022 7:00,182.91,0,1193.655,8873.8425,0,0,731.7025,1482.2325,8782.9475,8964.7425,0.2,96
8/1/2022 8:00,215.89,0.813,1534.9575,9383.1325,0.002,2.9725,963.4775,1826.3475,9292.2325,9474.0325,0.4,96
8/1/2022 9:00,231,29.11975,2235.89,9707.105,0.0165,115.51625,1517.395,2556.0875,9616.2075,9798.0025,0.9,95
8/1/2022 10:00,228.95,121.0815,2854.225,9907.4175,1.9615,358.72425,1998.31,3129.635,9728.7075,10086.1275,1.7,95
8/1/2022 11:00,215.39,221.4415,3291.81,10402.4175,53.6985,481.84825,2359.3875,3476.32,10223.71,10581.1275,2.4,93
8/1/2022 12:00,206.68,244.64225,3551.0425,10370.905,24.83,539.83075,2670.5075,3686.08,10192.2,10549.615,3,92
8/1/2022 13:00,185,173.91525,3730.0575,10093.195,22.363,348.65175,2940.135,3827.055,9914.4875,10271.905,2.7,94
8/1/2022 14:00,169.52,124.39925,3834.95,9884.2575,9.116,245.329,3062.2375,3905.955,9705.55,10062.965,3.3,92
8/1/2022 15:00,162.8,57.061,3863.31,9994.4975,2.52075,117.8035,3094.66,3925.655,9815.7875,10173.2075,4.1,94
8/1/2022 16:00,161.82,11.56225,3887.355,10152.355,0.7025,22.49,3077.9025,3946.68,9973.645,10331.0625,5.7,92
8/1/2022 17:00,189.9,0,3923.6025,10759.1275,0,0,3114.445,3977.33,10580.4175,10937.8375,6.1,91
8/1/2022 18:00,198.45,0,3935.1575,10773.4025,0,0,3136.8375,3994.905,10594.695,10952.11,6.4,91
8/1/2022 19:00,211.52,0,3821.145,10356.5525,0,0,3079.7575,3957.6075,10177.8425,10535.2625,6.6,91
8/1/2022 20:00,127.97,0,3582.9775,9843.9325,0,0,2828.28,3806.0225,9665.2225,10022.6425,6.6,90
8/1/2022 21:00,126.09,0,3565.94,9459.3975,0,0,2756.535,3721.685,9280.6925,9638.11,6.6,91
8/1/2022 22:00,123.94,0,3716.08,9551.91,0,0,2884.7975,3814.955,9373.2,9730.615,6.8,92
8/1/2022 23:00,94.02,0,3718.325,9711.6,0,0,2870.2825,3822.555,9532.8925,9890.3075,6.4,91
9/1/2022 0:00,104.62,0,3746.51,8981.98,0,0,2914.53,3845.63,8803.2675,9160.6875,5.7,92
9/1/2022 1:00,89.43,0,3753.7225,8609.585,0,0,2972.54,3836.855,8229.7075,8989.4675,6.1,90
9/1/2022 2:00,80.24,0,3756.395,8168.8225,0,0,2965.335,3839.83,7788.9425,8548.705,5.2,90
9/1/2022 3:00,55.46,0,3737.215,8042.715,0,0,2932.475,3825.48,7662.83,8422.595,4.5,92
9/1/2022 4:00,45.82,0,3637.8,7919.97,0,0,2751.0875,3730.43,7540.0875,8299.85,4.7,88
9/1/2022 5:00,48.5,0,3552.4325,8114.6475,0,0,2621.9275,3681.83,7734.7625,8494.53,4,90
9/1/2022 6:00,74.29,0,3469.0575,8384.725,0,0,2532.245,3629.855,8004.84,8764.605,3.5,89
9/1/2022 7:00,83.17,0,3300.76,8725.2875,0,0,2423.195,3504.415,8345.4025,9105.1675,3.1,89
9/1/2022 8:00,97.26,2.429,3117.94,9108.6725,0.0355,7.9165,2246.42,3348.7275,8728.7875,9488.5525,3.1,87
9/1/2022 9:00,126.94,188.0105,2942.8025,9357.4125,0.675,559.91625,2082.4925,3176.2025,8977.535,9737.2975,2.3,89
9/1/2022 10:00,135.57,459.5665,2691.91,9801.58,0.71125,1534.283,1821.5675,2961.43,9348.445,10254.72,2.8,87
9/1/2022 11:00,146.26,783.254,2345.43,9821.5875,3.1125,2253.37275,1519.13,2647.885,9368.4525,10274.725,3.8,85
9/1/2022 12:00,165.65,1082.5405,2038.7325,9989.7475,7.56575,2452.5885,1259.255,2352.8925,9536.6125,10442.885,4.7,81
9/1/2022 13:00,165.06,1086.271,1738.5675,9703.7975,13.36225,2356.755,1087.2325,2048.1725,9250.6625,10156.935,4.9,82
9/1/2022 14:00,170.09,768.75575,1344.2475,9399.485,2.992,1835.43675,834.825,1619.695,8946.35,9852.62,5.2,79
9/1/2022 15:00,189.04,446.401,932.1475,9483.36,0.50475,1125.42125,537.1875,1168.525,9030.22,9936.495,5.3,76
9/1/2022 16:00,190.96,85.5595,676.89,9554.4175,0.15825,247.22925,335.5175,889.9775,9101.285,10007.555,4.8,78
9/1/2022 17:00,223.3,0,599.125,10514.21,0,0,284.7225,813.675,10061.0775,10967.3475,2.9,87
9/1/2022 18:00,243.94,0,588.275,10984.1925,0,0,275.4325,773.3,10531.0575,11437.33,1.9,89
9/1/2022 19:00,240,0,558.6575,10734.3875,0,0,264.675,772.4725,10281.2525,11187.525,1,91
9/1/2022 20:00,230.82,0,512.3425,10457.1825,0,0,236.325,728.07,10004.04,10910.315,0.1,92
9/1/2022 21:00,214.02,0,418.04,9834.315,0,0,180.1425,628.485,9381.1775,10287.45,-0.6,92
9/1/2022 22:00,215.88,0,293.1775,9800.3125,0,0,115.485,471.8525,9347.1775,10253.45,-1,93
9/1/2022 23:00,203.8,0,203.9225,9752.2575,0,0,81.525,360.85,9299.12,10205.3925,-1.3,94
10/1/2022 0:00,196.23,0,131.32,9192.815,0,0,51.765,278.54,8739.675,9645.95,-1.4,94
10/1/2022 1:00,191.85,0,96.7025,9056.985,0,0,40.7475,261.6775,8735.1475,9378.8275,-0.9,96
10/1/2022 2:00,195.91,0,100.7675,8869.05,0,0,44.625,265.4,8547.21,9190.8925,-1.1,96
10/1/2022 3:00,186.66,0,129.21,8879.5725,0,0,57.175,303.0775,8557.7325,9201.41,-1.6,97
10/1/2022 4:00,178.04,0,164.1775,8884.2725,0,0,49.465,326.83,8562.4325,9206.1125,-1.9,97
10/1/2022 5:00,191.65,0,214.9925,9351.3175,0,0,52.155,378.6,9029.4775,9673.1575,-2,99
10/1/2022 6:00,237.44,0,269.7775,10453.7525,0,0,69.665,452.6575,10131.9125,10775.595,-2,99
10/1/2022 7:00,299.95,0,305.4075,11510.27,0,0,61.41,525.905,11188.4275,11832.1075,-2,99
10/1/2022 8:00,313.92,3.00425,312.9225,12138.33,0.69175,14.368,75.7425,530.18,11816.49,12460.1675,-1.5,99
10/1/2022 9:00,315,121.232,265.8475,12242.2475,21.2535,560.2465,65.45,477.2125,11920.41,12564.0875,-1.1,98
10/1/2022 10:00,310.41,328.629,307.14,12251.785,87.48775,1510.003,99.3875,481.14,11633.62,12869.95,0.2,85
10/1/2022 11:00,310.08,524.88375,373.9625,12303.2025,169.81625,2259.32375,144.025,545.7425,11674.615,12931.7875,0.7,95
10/1/2022 12:00,300,605.72075,444.5875,12156.425,95.65675,2905.7055,183.9175,623.32,11524.4125,12788.4375,1.2,98
10/1/2022 13:00,297.01,553.08525,485.4675,12211.3625,60.894,2949.70075,173.015,715.04,11579.35,12843.3775,1.1,92
10/1/2022 14:00,299.96,403.38625,499.0175,12117.45,37.874,2558.79,205.815,714.5525,11485.44,12749.46,2.2,87
10/1/2022 15:00,300.78,234.7295,505.7125,12104.7625,15.23975,1514.9755,243.9925,706.6625,11472.75,12736.775,2.8,85
10/1/2022 16:00,299.63,61.06275,509.14,12158.88,1.15475,321.2055,243.5,681.5425,11526.87,12790.8925,2.3,89
10/1/2022 17:00,313.2,0,616.49,13012.12,0,0,309.97,788.28,12380.11,13644.135,-0.3,93
10/1/2022 18:00,310.82,0,820.01,12794.585,0,0,447.3825,1009.9225,12162.57,13426.5975,-1.2,94
10/1/2022 19:00,294.98,0,991.1325,12340.43,0,0,575.9875,1229.6575,11708.42,12972.445,-1.9,94
10/1/2022 20:00,267.45,0,1076.4775,11654.7625,0,0,646.375,1313.49,11022.75,12286.7725,-2,95
10/1/2022 21:00,242.4,0,1140.04,10972.74,0,0,690.975,1403.1825,10340.725,11604.7475,-1.6,94
10/1/2022 22:00,217.03,0,1113.2175,10940.38,0,0,649.9425,1373.095,10308.37,11572.3925,-1.5,94
10/1/2022 23:00,197.57,0,1099.7375,10793.7725,0,0,629.9875,1346.5625,10161.76,11425.7825,-1.5,93
11/1/2022 0:00,210.34,0,1163.585,10124.9475,0,0,685.395,1402.2375,9492.9375,10756.96,-1.4,93
11/1/2022 1:00,202.42,0,1363.03,9775.5525,0,0,815.5925,1626.3525,8971.2725,10579.8325,-1.9,93
11/1/2022 2:00,197.6,0,1404.1775,9500.28,0,0,849.525,1678.4225,8696.0025,10304.5575,-0.9,91
11/1/2022 3:00,193,0,1487.585,9310.075,0,0,913.955,1784.72,8505.7975,10114.35,-0.5,90
11/1/2022 4:00,194.9,0,1549.8975,9558.035,0,0,943.5475,1820.1425,8753.755,10362.31,-0.1,89
11/1/2022 5:00,204.45,0,1538.7375,9852.25,0,0,928.25,1805.37,9047.9725,10656.5275,-0.3,89
11/1/2022 6:00,225.25,0,1444.395,10981.805,0,0,876.215,1691.1775,10177.53,11786.0825,-1,89
11/1/2022 7:00,275.35,0,1363.43,11950.6825,0,0,829.9325,1629.885,11146.4075,12754.96,-0.9,89
11/1/2022 8:00,281.2,5.91875,1372.5375,12398.0475,0.8065,23.107,863.765,1625.82,11593.77,13202.325,-0.6,89
11/1/2022 9:00,297.16,233.95525,1361.595,12684.0575,44.9425,864.521,878.06,1614.71,11879.7825,13488.3375,-0.6,89
11/1/2022 10:00,277.02,602.0555,1304.555,12440.4175,165.63075,2280.7845,813.205,1520.09,11779.74,13101.0975,0.4,86
11/1/2022 11:00,257.27,956.22,1268.175,12381.525,309.59625,2990.05475,770.86,1466.83,11694.935,13068.1175,2,84
11/1/2022 12:00,244.3,1279.395,1277.085,12023.3675,578.08975,3503.79575,779.775,1482.405,11328.1375,12718.5925,3.6,80
11/1/2022 13:00,246.58,1208.69425,791.055,11942.295,557.572,3353.59925,446.21,1012.26,11247.0675,12637.5225,4.5,76
11/1/2022 14:00,255.01,907.28025,855.635,11819.24,404.42575,2768.47025,498.8375,1067.765,11124.0125,12514.4675,5.5,71
11/1/2022 15:00,277.9,501.2485,971.7875,11685.595,172.76125,1579.8195,591.7175,1204.13,10990.365,12380.8225,5.5,69
11/1/2022 16:00,289.94,103.69175,967.805,11843.285,25.497,333.684,561.54,1173.5525,11148.0575,12538.5125,4.5,74
11/1/2022 17:00,316.4,0,901.9775,12835.6125,0,0,496.665,1094.8275,12140.385,13530.8375,2.1,86
11/1/2022 18:00,315.9,0,857.6075,12782.4525,0,0,455.43,1052.0325,12087.225,13477.68,1,89
11/1/2022 19:00,309.2,0,768.62,12464.215,0,0,384.3275,993.995,11768.9875,13159.4425,0.1,91
11/1/2022 20:00,285.33,0,676.5125,11825.215,0,0,334.805,897.735,11129.9875,12520.4425,-0.3,91
